32721349215	N***l M.	United States	28 Apr 2017 12:01	1	A3	2017-04-30 13:46:53.478000
32721349215	N***l M.	Canada	28 Apr 2017 12:00	1	A3	2017-04-30 13:46:53.479000
32721349215	N***l M.	United States	28 Apr 2017 11:59	1	A3	2017-04-30 13:46:53.479000
32721349215	N***l M.	United States	28 Apr 2017 11:59	1	A3	2017-04-30 13:46:53.479000
32721349215	N***l M.	United States	28 Apr 2017 11:57	1	A3	2017-04-30 13:46:53.479000
32721349215	N***l M.	Canada	28 Apr 2017 11:52	1	A3	2017-04-30 13:46:53.479000
32721349215	N***l M.	Canada	28 Apr 2017 11:52	1	A3	2017-04-30 13:46:53.479000
32721349215	N***l M.	United States	28 Apr 2017 11:49	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	New Zealand	28 Apr 2017 11:47	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	United States	28 Apr 2017 11:45	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	United States	28 Apr 2017 11:43	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	United States	28 Apr 2017 11:42	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	United States	28 Apr 2017 11:40	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	United States	28 Apr 2017 11:38	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	Australia	28 Apr 2017 11:37	1	A3	2017-04-30 13:46:54.721000
32721349215	N***l M.	United States	28 Apr 2017 11:36	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:23	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:23	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:18	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:16	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:14	2	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:10	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	New Zealand	28 Apr 2017 11:08	1	A3	2017-04-30 13:46:55.952000
32721349215	N***l M.	United States	28 Apr 2017 11:06	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 11:04	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 11:02	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	Australia	28 Apr 2017 10:59	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 10:57	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 10:57	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 10:54	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 10:51	1	A3	2017-04-30 13:46:57.308000
32721349215	N***l M.	United States	28 Apr 2017 10:51	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:51	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:51	2	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:51	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:51	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:45	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:43	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:40	1	A3	2017-04-30 13:46:58.618000
32721349215	N***l M.	United States	28 Apr 2017 10:38	1	A3	2017-04-30 13:46:59.851000
32721349215	N***l M.	United States	28 Apr 2017 10:38	1	A3	201
